,dataset,k,r,w,v,reduction,acc,eff,storage
0,satimage,3,1.5,chi,maj,,0.9129082426127527,6.085987329483032,1
0,satimage,3,1.5,chi,maj,,0.9080996884735203,6.121708631515503,1
0,satimage,3,1.5,chi,inv,,0.8973561430793157,6.042034149169922,1
0,satimage,3,1.5,chi,inv,,0.9129082426127527,6.057279348373413,1
0,satimage,3,1.5,chi,inv,,0.9069767441860465,6.051629066467285,1
0,satimage,3,1.5,chi,inv,,0.9129082426127527,6.053737640380859,1
0,satimage,3,1.5,chi,inv,,0.9252336448598131,6.044170618057251,1
0,satimage,3,1.5,chi,inv,,0.8930232558139535,6.067755222320557,1
0,satimage,3,1.5,chi,inv,,0.9315707620528771,6.079854249954224,1
0,satimage,3,1.5,chi,inv,,0.9040247678018576,6.111459493637085,1
0,satimage,3,1.5,chi,inv,,0.9144634525660964,6.046058893203735,1
0,satimage,3,1.5,chi,inv,,0.9080996884735203,6.048989295959473,1
0,satimage,3,1.5,chi,shep,,0.9004665629860031,6.045993804931641,1
0,satimage,3,1.5,chi,shep,,0.9097978227060654,6.056717872619629,1
0,satimage,3,1.5,chi,shep,,0.9147286821705426,6.062390089035034,1
0,satimage,3,1.5,chi,shep,,0.911353032659409,6.045696973800659,1
0,satimage,3,1.5,chi,shep,,0.9221183800623053,6.0440332889556885,1
0,satimage,3,1.5,chi,shep,,0.8930232558139535,6.06146240234375,1
0,satimage,3,1.5,chi,shep,,0.9315707620528771,6.043049335479736,1
0,satimage,3,1.5,chi,shep,,0.9009287925696594,6.067555665969849,1
0,satimage,3,1.5,chi,shep,,0.9082426127527217,6.047216176986694,1
0,satimage,3,1.5,chi,shep,,0.9143302180685359,6.088156223297119,1
0,satimage,3,2,eq,maj,,0.8989113530326595,1.8122334480285645,1
0,satimage,3,2,eq,maj,,0.9066874027993779,1.8195090293884277,1
0,satimage,3,2,eq,maj,,0.9100775193798449,1.8004612922668457,1
0,satimage,3,2,eq,maj,,0.9082426127527217,1.7948801517486572,1
0,satimage,3,2,eq,maj,,0.9330218068535826,1.7922263145446777,1
0,satimage,3,2,eq,maj,,0.9069767441860465,1.8060495853424072,1
0,satimage,3,2,eq,maj,,0.9191290824261276,1.8051512241363525,1
0,satimage,3,2,eq,maj,,0.9117647058823529,1.8001551628112793,1
0,satimage,3,2,eq,maj,,0.9035769828926905,1.8023042678833008,1
0,satimage,3,2,eq,maj,,0.9034267912772586,1.8045201301574707,1
0,satimage,3,2,eq,inv,,0.9004665629860031,1.7927672863006592,1
0,satimage,3,2,eq,inv,,0.9097978227060654,1.853025197982788,1
0,satimage,3,2,eq,inv,,0.9085271317829458,1.8698995113372803,1
0,satimage,3,2,eq,inv,,0.9097978227060654,1.8082849979400635,1
0,satimage,3,2,eq,inv,,0.9314641744548287,1.8035919666290283,1
0,satimage,3,2,eq,inv,,0.9023255813953488,1.8088061809539795,1
0,satimage,3,2,eq,inv,,0.9237947122861586,1.8099334239959717,1
0,satimage,3,2,eq,inv,,0.9117647058823529,1.8158576488494873,1
0,satimage,3,2,eq,inv,,0.9020217729393468,1.8072848320007324,1
0,satimage,3,2,eq,inv,,0.9049844236760125,1.7965545654296875,1
0,satimage,3,2,eq,shep,,0.9004665629860031,1.7943196296691895,1
0,satimage,3,2,eq,shep,,0.9097978227060654,1.8055672645568848,1
0,satimage,3,2,eq,shep,,0.9085271317829458,1.86018967628479,1
0,satimage,3,2,eq,shep,,0.9097978227060654,1.8551445007324219,1
0,satimage,3,2,eq,shep,,0.9314641744548287,1.846175193786621,1
0,satimage,3,2,eq,shep,,0.9023255813953488,1.8026814460754395,1
0,satimage,3,2,eq,shep,,0.9237947122861586,1.7989976406097412,1
0,satimage,3,2,eq,shep,,0.9117647058823529,1.807912826538086,1
0,satimage,3,2,eq,shep,,0.9020217729393468,1.796302080154419,1
0,satimage,3,2,eq,shep,,0.9049844236760125,1.7960693836212158,1
0,satimage,3,2,mi,maj,,0.8973561430793157,3.3605663776397705,1
0,satimage,3,2,mi,maj,,0.9020217729393468,3.334249973297119,1
0,satimage,3,2,mi,maj,,0.9069767441860465,3.3455398082733154,1
0,satimage,3,2,mi,maj,,0.9160186625194401,3.349144697189331,1
0,satimage,3,2,mi,maj,,0.9314641744548287,3.3683502674102783,1
0,satimage,3,2,mi,maj,,0.9085271317829458,3.3712329864501953,1
0,satimage,3,2,mi,maj,,0.9222395023328149,3.3735361099243164,1
0,satimage,3,2,mi,maj,,0.9071207430340558,3.432898998260498,1
0,satimage,3,2,mi,maj,,0.9082426127527217,3.345374822616577,1
0,satimage,3,2,mi,maj,,0.9034267912772586,3.4257314205169678,1
0,satimage,3,2,mi,inv,,0.895800933125972,3.3642330169677734,1
0,satimage,3,2,mi,inv,,0.9051321928460342,3.3566665649414062,1
0,satimage,3,2,mi,inv,,0.9054263565891473,3.375908136367798,1
0,satimage,3,2,mi,inv,,0.9129082426127527,3.34696364402771,1
0,satimage,3,2,mi,inv,,0.9283489096573209,3.341587543487549,1
0,satimage,3,2,mi,inv,,0.9038759689922481,3.4157636165618896,1
0,satimage,3,2,mi,inv,,0.9284603421461898,3.373457908630371,1
0,satimage,3,2,mi,inv,,0.9086687306501547,3.3925936222076416,1
0,satimage,3,2,mi,inv,,0.9066874027993779,3.375025987625122,1
0,satimage,3,2,mi,inv,,0.9080996884735203,3.3629674911499023,1
0,satimage,3,2,mi,shep,,0.8989113530326595,3.3444628715515137,1
0,satimage,3,2,mi,shep,,0.9035769828926905,3.3624815940856934,1
0,satimage,3,2,mi,shep,,0.9038759689922481,3.4238195419311523,1
0,satimage,3,2,mi,shep,,0.9144634525660964,3.3759918212890625,1
0,satimage,3,2,mi,shep,,0.926791277258567,3.363147497177124,1
0,satimage,3,2,mi,shep,,0.9038759689922481,3.4022626876831055,1
0,satimage,3,2,mi,shep,,0.9300155520995335,3.3578121662139893,1
0,satimage,3,2,mi,shep,,0.9071207430340558,3.373424530029297,1
0,satimage,3,2,mi,shep,,0.9066874027993779,3.3431832790374756,1
0,satimage,3,2,mi,shep,,0.9080996884735203,3.424298048019409,1
0,satimage,3,2,chi,maj,,0.8973561430793157,1.7968690395355225,1
0,satimage,3,2,chi,maj,,0.9051321928460342,1.7913272380828857,1
0,satimage,3,2,chi,maj,,0.8945736434108527,1.8098199367523193,1
0,satimage,3,2,chi,maj,,0.9129082426127527,1.8058438301086426,1
0,satimage,3,2,chi,maj,,0.9221183800623053,1.7874255180358887,1
0,satimage,3,2,chi,maj,,0.9007751937984496,1.802180528640747,1
0,satimage,3,2,chi,maj,,0.911353032659409,1.7901670932769775,1
0,satimage,3,2,chi,maj,,0.9086687306501547,1.803596019744873,1
0,satimage,3,2,chi,maj,,0.9097978227060654,1.7949213981628418,1
0,satimage,3,2,chi,maj,,0.9034267912772586,1.791703224182129,1
0,satimage,3,2,chi,inv,,0.8973561430793157,1.7911057472229004,1
0,satimage,3,2,chi,inv,,0.9066874027993779,1.796212911605835,1
0,satimage,3,2,chi,inv,,0.889922480620155,1.8033294677734375,1
0,satimage,3,2,chi,inv,,0.9160186625194401,1.7888855934143066,1
0,satimage,3,2,chi,inv,,0.9205607476635514,1.791191816329956,1
0,satimage,3,2,chi,inv,,0.8945736434108527,1.7998011112213135,1
0,satimage,3,2,chi,inv,,0.9175738724727839,1.7951111793518066,1
0,satimage,3,2,chi,inv,,0.9086687306501547,1.8043484687805176,1
0,satimage,3,2,chi,inv,,0.9082426127527217,1.8015425205230713,1
0,satimage,3,2,chi,inv,,0.9049844236760125,1.7911269664764404,1
0,satimage,3,2,chi,shep,,0.8973561430793157,1.7945904731750488,1
0,satimage,3,2,chi,shep,,0.9066874027993779,1.793281078338623,1
0,satimage,3,2,chi,shep,,0.8992248062015504,1.7933392524719238,1
0,satimage,3,2,chi,shep,,0.9175738724727839,1.7991695404052734,1
0,satimage,3,2,chi,shep,,0.9221183800623053,1.7916266918182373,1
0,satimage,3,2,chi,shep,,0.8930232558139535,1.7972352504730225,1
0,satimage,3,2,chi,shep,,0.9160186625194401,1.796212911605835,1
0,satimage,3,2,chi,shep,,0.9102167182662538,1.8111083507537842,1
0,satimage,3,2,chi,shep,,0.9144634525660964,1.7968249320983887,1
0,satimage,3,2,chi,shep,,0.9112149532710281,1.7931561470031738,1
0,satimage,5,1,eq,maj,,0.8973561430793157,1.7938830852508545,1
0,satimage,5,1,eq,maj,,0.9222395023328149,1.7870147228240967,1
0,satimage,5,1,eq,maj,,0.9100775193798449,1.8000576496124268,1
0,satimage,5,1,eq,maj,,0.911353032659409,1.7883820533752441,1
0,satimage,5,1,eq,maj,,0.926791277258567,1.7949504852294922,1
0,satimage,5,1,eq,maj,,0.9085271317829458,1.7866482734680176,1
0,satimage,5,1,eq,maj,,0.9222395023328149,1.7973592281341553,1
0,satimage,5,1,eq,maj,,0.9086687306501547,1.800333023071289,1
0,satimage,5,1,eq,maj,,0.8989113530326595,1.7957639694213867,1
0,satimage,5,1,eq,maj,,0.9065420560747663,1.7917261123657227,1
0,satimage,5,1,eq,inv,,0.8989113530326595,1.798215389251709,1
0,satimage,5,1,eq,inv,,0.9206842923794712,1.7887821197509766,1
0,satimage,5,1,eq,inv,,0.9116279069767442,1.7948319911956787,1
0,satimage,5,1,eq,inv,,0.9097978227060654,1.7877509593963623,1
0,satimage,5,1,eq,inv,,0.926791277258567,1.790257215499878,1
0,satimage,5,1,eq,inv,,0.9069767441860465,1.7944433689117432,1
0,satimage,5,1,eq,inv,,0.9253499222395023,1.7986440658569336,1
0,satimage,5,1,eq,inv,,0.9148606811145511,1.7976346015930176,1
0,satimage,5,1,eq,inv,,0.9004665629860031,1.8006975650787354,1
0,satimage,5,1,eq,inv,,0.9096573208722741,1.7866554260253906,1
0,satimage,5,1,eq,shep,,0.8973561430793157,1.8881261348724365,1
0,satimage,5,1,eq,shep,,0.9206842923794712,1.7866477966308594,1
0,satimage,5,1,eq,shep,,0.9131782945736434,1.8021981716156006,1
0,satimage,5,1,eq,shep,,0.9129082426127527,1.7894279956817627,1
0,satimage,5,1,eq,shep,,0.926791277258567,1.7866325378417969,1
0,satimage,5,1,eq,shep,,0.9069767441860465,1.7961885929107666,1
0,satimage,5,1,eq,shep,,0.9253499222395023,1.7960782051086426,1
0,satimage,5,1,eq,shep,,0.9148606811145511,1.7998549938201904,1
0,satimage,5,1,eq,shep,,0.9020217729393468,1.7985749244689941,1
0,satimage,5,1,eq,shep,,0.9096573208722741,1.7854351997375488,1
0,satimage,5,1,mi,maj,,0.9051321928460342,3.3475728034973145,1
0,satimage,5,1,mi,maj,,0.9253499222395023,3.362265110015869,1
0,satimage,5,1,mi,maj,,0.9100775193798449,3.381455659866333,1
0,satimage,5,1,mi,maj,,0.9066874027993779,3.3703832626342773,1
0,satimage,5,1,mi,maj,,0.9252336448598131,3.3808956146240234,1
0,satimage,5,1,mi,maj,,0.9085271317829458,3.373575448989868,1
0,satimage,5,1,mi,maj,,0.9175738724727839,3.3774797916412354,1
0,satimage,5,1,mi,maj,,0.9071207430340558,3.376124143600464,1
0,satimage,5,1,mi,maj,,0.8989113530326595,3.370722770690918,1
0,satimage,5,1,mi,maj,,0.9065420560747663,3.3830764293670654,1
0,satimage,5,1,mi,inv,,0.9051321928460342,3.3933348655700684,1
0,satimage,5,1,mi,inv,,0.9222395023328149,3.373368978500366,1
0,satimage,5,1,mi,inv,,0.9100775193798449,3.3531837463378906,1
0,satimage,5,1,mi,inv,,0.9066874027993779,3.369373321533203,1
0,satimage,5,1,mi,inv,,0.9283489096573209,3.351966619491577,1
0,satimage,5,1,mi,inv,,0.9054263565891473,3.3786063194274902,1
0,satimage,5,1,mi,inv,,0.9237947122861586,3.374756336212158,1
0,satimage,5,1,mi,inv,,0.9102167182662538,3.369427442550659,1
0,satimage,5,1,mi,inv,,0.895800933125972,3.3797757625579834,1
0,satimage,5,1,mi,inv,,0.9080996884735203,3.3709588050842285,1
0,satimage,5,1,mi,shep,,0.9020217729393468,3.3618597984313965,1
0,satimage,5,1,mi,shep,,0.9222395023328149,3.351656675338745,1
0,satimage,5,1,mi,shep,,0.9100775193798449,3.3841841220855713,1
0,satimage,5,1,mi,shep,,0.9066874027993779,3.3789408206939697,1
0,satimage,5,1,mi,shep,,0.9283489096573209,3.3504281044006348,1
0,satimage,5,1,mi,shep,,0.9054263565891473,3.3482000827789307,1
0,satimage,5,1,mi,shep,,0.9237947122861586,3.3628580570220947,1
0,satimage,5,1,mi,shep,,0.9102167182662538,3.3547463417053223,1
0,satimage,5,1,mi,shep,,0.8973561430793157,3.360588550567627,1
0,satimage,5,1,mi,shep,,0.9080996884735203,3.3511955738067627,1
0,satimage,5,1,chi,maj,,0.9004665629860031,1.7889292240142822,1
0,satimage,5,1,chi,maj,,0.9129082426127527,1.7970466613769531,1
0,satimage,5,1,chi,maj,,0.9054263565891473,1.8128416538238525,1
0,satimage,5,1,chi,maj,,0.9020217729393468,1.7959413528442383,1
0,satimage,5,1,chi,maj,,0.9205607476635514,1.7917232513427734,1
0,satimage,5,1,chi,maj,,0.9069767441860465,1.8131225109100342,1
0,satimage,5,1,chi,maj,,0.911353032659409,1.7889447212219238,1
0,satimage,5,1,chi,maj,,0.9086687306501547,1.805793046951294,1
0,satimage,5,1,chi,maj,,0.9051321928460342,1.827038288116455,1
0,satimage,5,1,chi,maj,,0.9003115264797508,1.797408103942871,1
0,satimage,5,1,chi,inv,,0.9020217729393468,1.7972652912139893,1
0,satimage,5,1,chi,inv,,0.9129082426127527,1.789841890335083,1
0,satimage,5,1,chi,inv,,0.9069767441860465,1.7946856021881104,1
0,satimage,5,1,chi,inv,,0.9020217729393468,1.7918097972869873,1
0,satimage,5,1,chi,inv,,0.926791277258567,1.7931747436523438,1
0,satimage,5,1,chi,inv,,0.9069767441860465,1.7996957302093506,1
0,satimage,5,1,chi,inv,,0.9129082426127527,1.801985502243042,1
0,satimage,5,1,chi,inv,,0.9086687306501547,1.799393892288208,1
0,satimage,5,1,chi,inv,,0.9051321928460342,1.7974433898925781,1
0,satimage,5,1,chi,inv,,0.9049844236760125,1.7906219959259033,1
0,satimage,5,1,chi,shep,,0.8942457231726283,1.8007330894470215,1
0,satimage,5,1,chi,shep,,0.9097978227060654,1.7943751811981201,1
0,satimage,5,1,chi,shep,,0.9085271317829458,1.8038520812988281,1
0,satimage,5,1,chi,shep,,0.8942457231726283,1.7907109260559082,1
0,satimage,5,1,chi,shep,,0.9127725856697819,1.7912895679473877,1
0,satimage,5,1,chi,shep,,0.8992248062015504,1.8002188205718994,1
0,satimage,5,1,chi,shep,,0.9066874027993779,1.7999372482299805,1
0,satimage,5,1,chi,shep,,0.8947368421052632,1.8281888961791992,1
0,satimage,5,1,chi,shep,,0.9051321928460342,1.8132939338684082,1
0,satimage,5,1,chi,shep,,0.9096573208722741,1.7917122840881348,1
0,satimage,5,1.5,eq,maj,,0.8926905132192846,6.041544675827026,1
0,satimage,5,1.5,eq,maj,,0.9160186625194401,6.034391641616821,1
0,satimage,5,1.5,eq,maj,,0.9038759689922481,6.060820579528809,1
0,satimage,5,1.5,eq,maj,,0.9097978227060654,6.0452165603637695,1
0,satimage,5,1.5,eq,maj,,0.9252336448598131,6.036424875259399,1
0,satimage,5,1.5,eq,maj,,0.9038759689922481,6.05503511428833,1
0,satimage,5,1.5,eq,maj,,0.9206842923794712,6.0792930126190186,1
0,satimage,5,1.5,eq,maj,,0.9102167182662538,6.067396402359009,1
0,satimage,5,1.5,eq,maj,,0.9051321928460342,6.065200328826904,1
0,satimage,5,1.5,eq,maj,,0.9080996884735203,6.027362585067749,1
0,satimage,5,1.5,eq,inv,,0.8926905132192846,6.046355962753296,1
0,satimage,5,1.5,eq,inv,,0.9129082426127527,6.048969030380249,1
0,satimage,5,1.5,eq,inv,,0.8992248062015504,6.071198463439941,1
0,satimage,5,1.5,eq,inv,,0.9097978227060654,6.060276985168457,1
0,satimage,5,1.5,eq,inv,,0.9252336448598131,6.028164625167847,1
0,satimage,5,1.5,eq,inv,,0.9069767441860465,6.060339689254761,1
0,satimage,5,1.5,eq,inv,,0.9237947122861586,6.04375433921814,1
0,satimage,5,1.5,eq,inv,,0.9117647058823529,6.06631064414978,1
0,satimage,5,1.5,eq,inv,,0.9051321928460342,6.049947023391724,1
0,satimage,5,1.5,eq,inv,,0.9080996884735203,6.055521488189697,1
0,satimage,5,1.5,eq,shep,,0.8926905132192846,6.062674522399902,1
0,satimage,5,1.5,eq,shep,,0.9129082426127527,6.040815353393555,1
0,satimage,5,1.5,eq,shep,,0.8992248062015504,6.070834636688232,1
0,satimage,5,1.5,eq,shep,,0.9097978227060654,6.04856276512146,1
0,satimage,5,1.5,eq,shep,,0.9252336448598131,6.070971727371216,1
0,satimage,5,1.5,eq,shep,,0.9069767441860465,6.145952463150024,1
0,satimage,5,1.5,eq,shep,,0.9237947122861586,6.105367183685303,1
0,satimage,5,1.5,eq,shep,,0.913312693498452,6.1166136264801025,1
0,satimage,5,1.5,eq,shep,,0.9051321928460342,6.095705270767212,1
0,satimage,5,1.5,eq,shep,,0.9080996884735203,6.073421001434326,1
0,satimage,5,1.5,mi,maj,,0.8926905132192846,7.662221908569336,1
0,satimage,5,1.5,mi,maj,,0.9175738724727839,7.626430988311768,1
0,satimage,5,1.5,mi,maj,,0.9023255813953488,7.70757532119751,1
0,satimage,5,1.5,mi,maj,,0.911353032659409,7.650378465652466,1
0,satimage,5,1.5,mi,maj,,0.9299065420560748,7.635897159576416,1
0,satimage,5,1.5,mi,maj,,0.9085271317829458,8.099347114562988,1
0,satimage,5,1.5,mi,maj,,0.911353032659409,7.730179309844971,1
0,satimage,5,1.5,mi,maj,,0.9009287925696594,7.7718825340271,1
0,satimage,5,1.5,mi,maj,,0.9144634525660964,7.681883811950684,1
0,satimage,5,1.5,mi,maj,,0.9190031152647975,7.708279132843018,1
0,satimage,5,1.5,mi,inv,,0.8895800933125972,7.607266187667847,1
0,satimage,5,1.5,mi,inv,,0.9129082426127527,7.798960447311401,1
0,satimage,5,1.5,mi,inv,,0.896124031007752,7.650343179702759,1
0,satimage,5,1.5,mi,inv,,0.9129082426127527,7.609525442123413,1
0,satimage,5,1.5,mi,inv,,0.9299065420560748,7.604100465774536,1
0,satimage,5,1.5,mi,inv,,0.9100775193798449,7.648418664932251,1
0,satimage,5,1.5,mi,inv,,0.9160186625194401,7.641399145126343,1
0,satimage,5,1.5,mi,inv,,0.9024767801857585,7.628316402435303,1
0,satimage,5,1.5,mi,inv,,0.9129082426127527,7.640349388122559,1
0,satimage,5,1.5,mi,inv,,0.9221183800623053,7.6121296882629395,1
0,satimage,5,1.5,mi,shep,,0.8926905132192846,7.626607894897461,1
0,satimage,5,1.5,mi,shep,,0.9144634525660964,7.639016151428223,1
0,satimage,5,1.5,mi,shep,,0.8976744186046511,7.681473731994629,1
0,satimage,5,1.5,mi,shep,,0.9129082426127527,7.652878761291504,1
0,satimage,5,1.5,mi,shep,,0.9299065420560748,7.6495747566223145,1
0,satimage,5,1.5,mi,shep,,0.9085271317829458,7.660612106323242,1
0,satimage,5,1.5,mi,shep,,0.9175738724727839,7.6584858894348145,1
0,satimage,5,1.5,mi,shep,,0.9055727554179567,7.671014785766602,1
0,satimage,5,1.5,mi,shep,,0.9175738724727839,7.632261037826538,1
0,satimage,5,1.5,mi,shep,,0.9221183800623053,7.670832872390747,1
0,satimage,5,1.5,chi,maj,,0.895800933125972,6.100154161453247,1
0,satimage,5,1.5,chi,maj,,0.9144634525660964,6.0956127643585205,1
0,satimage,5,1.5,chi,maj,,0.9007751937984496,6.103020906448364,1
0,satimage,5,1.5,chi,maj,,0.9035769828926905,6.099933624267578,1
0,satimage,5,1.5,chi,maj,,0.9221183800623053,6.071075201034546,1
0,satimage,5,1.5,chi,maj,,0.9085271317829458,6.08708930015564,1
0,satimage,5,1.5,chi,maj,,0.9051321928460342,6.099550247192383,1
0,satimage,5,1.5,chi,maj,,0.8962848297213623,6.184452533721924,1
0,satimage,5,1.5,chi,maj,,0.9066874027993779,6.048303604125977,1
0,satimage,5,1.5,chi,maj,,0.9065420560747663,6.049077987670898,1
0,satimage,5,1.5,chi,inv,,0.8989113530326595,6.05182409286499,1
0,satimage,5,1.5,chi,inv,,0.9144634525660964,6.067479610443115,1
0,satimage,5,1.5,chi,inv,,0.8992248062015504,6.073408365249634,1
0,satimage,5,1.5,chi,inv,,0.9066874027993779,6.057300090789795,1
0,satimage,5,1.5,chi,inv,,0.9221183800623053,6.039276123046875,1
0,satimage,5,1.5,chi,inv,,0.9116279069767442,6.084955215454102,1
0,satimage,5,1.5,chi,inv,,0.9144634525660964,6.063653945922852,1
0,satimage,5,1.5,chi,inv,,0.8962848297213623,6.0901198387146,1
0,satimage,5,1.5,chi,inv,,0.9066874027993779,6.066368818283081,1
0,satimage,5,1.5,chi,inv,,0.9143302180685359,6.07668137550354,1
0,satimage,5,1.5,chi,shep,,0.9035769828926905,6.080417156219482,1
0,satimage,5,1.5,chi,shep,,0.911353032659409,6.06931209564209,1
0,satimage,5,1.5,chi,shep,,0.9147286821705426,6.0810160636901855,1
0,satimage,5,1.5,chi,shep,,0.9097978227060654,6.07397198677063,1
0,satimage,5,1.5,chi,shep,,0.9252336448598131,6.080615520477295,1
0,satimage,5,1.5,chi,shep,,0.8976744186046511,6.084259271621704,1
0,satimage,5,1.5,chi,shep,,0.9315707620528771,6.070756435394287,1
0,satimage,5,1.5,chi,shep,,0.9024767801857585,6.079282760620117,1
0,satimage,5,1.5,chi,shep,,0.9020217729393468,6.051786422729492,1
0,satimage,5,1.5,chi,shep,,0.9127725856697819,6.042707920074463,1
0,satimage,5,2,eq,maj,,0.895800933125972,1.7925159931182861,1
0,satimage,5,2,eq,maj,,0.9222395023328149,1.8096113204956055,1
0,satimage,5,2,eq,maj,,0.9007751937984496,1.7980830669403076,1
0,satimage,5,2,eq,maj,,0.9066874027993779,1.793428659439087,1
0,satimage,5,2,eq,maj,,0.926791277258567,1.802112102508545,1
0,satimage,5,2,eq,maj,,0.8992248062015504,1.7932121753692627,1
0,satimage,5,2,eq,maj,,0.911353032659409,1.7981910705566406,1
0,satimage,5,2,eq,maj,,0.9117647058823529,1.8019542694091797,1
0,satimage,5,2,eq,maj,,0.9051321928460342,1.803004503250122,1
0,satimage,5,2,eq,maj,,0.9018691588785047,1.797391653060913,1
0,satimage,5,2,eq,inv,,0.8942457231726283,1.789161205291748,1
0,satimage,5,2,eq,inv,,0.9206842923794712,1.809633731842041,1
0,satimage,5,2,eq,inv,,0.9023255813953488,1.8048803806304932,1
0,satimage,5,2,eq,inv,,0.9051321928460342,1.8030195236206055,1
0,satimage,5,2,eq,inv,,0.9252336448598131,1.7915334701538086,1
0,satimage,5,2,eq,inv,,0.8976744186046511,1.8047089576721191,1
0,satimage,5,2,eq,inv,,0.9144634525660964,1.8289875984191895,1
0,satimage,5,2,eq,inv,,0.9102167182662538,1.8075146675109863,1
0,satimage,5,2,eq,inv,,0.9051321928460342,1.7953364849090576,1
0,satimage,5,2,eq,inv,,0.9065420560747663,1.7994344234466553,1
0,satimage,5,2,eq,shep,,0.8942457231726283,1.7973144054412842,1
0,satimage,5,2,eq,shep,,0.9206842923794712,1.803377389907837,1
0,satimage,5,2,eq,shep,,0.9023255813953488,1.8046410083770752,1
0,satimage,5,2,eq,shep,,0.9051321928460342,1.7966790199279785,1
0,satimage,5,2,eq,shep,,0.9252336448598131,1.8029065132141113,1
0,satimage,5,2,eq,shep,,0.8976744186046511,1.7999310493469238,1
0,satimage,5,2,eq,shep,,0.9144634525660964,1.807316780090332,1
0,satimage,5,2,eq,shep,,0.9117647058823529,1.8020687103271484,1
0,satimage,5,2,eq,shep,,0.9051321928460342,1.804980993270874,1
0,satimage,5,2,eq,shep,,0.9049844236760125,1.8114826679229736,1
0,satimage,5,2,mi,maj,,0.8926905132192846,3.3603501319885254,1
0,satimage,5,2,mi,maj,,0.9129082426127527,3.35341477394104,1
0,satimage,5,2,mi,maj,,0.8930232558139535,3.371757745742798,1
0,satimage,5,2,mi,maj,,0.9097978227060654,3.3788673877716064,1
0,satimage,5,2,mi,maj,,0.926791277258567,3.3573713302612305,1
0,satimage,5,2,mi,maj,,0.9054263565891473,3.3976645469665527,1
0,satimage,5,2,mi,maj,,0.9129082426127527,3.3995039463043213,1
0,satimage,5,2,mi,maj,,0.9086687306501547,3.390650510787964,1
0,satimage,5,2,mi,maj,,0.911353032659409,3.370114803314209,1
0,satimage,5,2,mi,maj,,0.9065420560747663,3.3798060417175293,1
0,satimage,5,2,mi,inv,,0.8895800933125972,3.393507719039917,1
0,satimage,5,2,mi,inv,,0.9129082426127527,3.3721537590026855,1
0,satimage,5,2,mi,inv,,0.8930232558139535,3.4016175270080566,1
0,satimage,5,2,mi,inv,,0.9129082426127527,3.360987424850464,1
0,satimage,5,2,mi,inv,,0.9252336448598131,3.366689443588257,1
0,satimage,5,2,mi,inv,,0.9038759689922481,3.3699898719787598,1
0,satimage,5,2,mi,inv,,0.9175738724727839,3.38240647315979,1
0,satimage,5,2,mi,inv,,0.9071207430340558,3.378275156021118,1
0,satimage,5,2,mi,inv,,0.9051321928460342,3.361558437347412,1
0,satimage,5,2,mi,inv,,0.9127725856697819,3.3621840476989746,1
0,satimage,5,2,mi,shep,,0.8911353032659409,3.3510518074035645,1
0,satimage,5,2,mi,shep,,0.911353032659409,3.3495354652404785,1
0,satimage,5,2,mi,shep,,0.8945736434108527,3.35565185546875,1
0,satimage,5,2,mi,shep,,0.9144634525660964,3.4349894523620605,1
0,satimage,5,2,mi,shep,,0.9252336448598131,3.3624303340911865,1
0,satimage,5,2,mi,shep,,0.9038759689922481,3.3874242305755615,1
0,satimage,5,2,mi,shep,,0.9160186625194401,3.382652997970581,1
0,satimage,5,2,mi,shep,,0.9086687306501547,3.395188093185425,1
0,satimage,5,2,mi,shep,,0.9066874027993779,3.3642795085906982,1
0,satimage,5,2,mi,shep,,0.9112149532710281,3.3701603412628174,1
0,satimage,5,2,chi,maj,,0.8926905132192846,1.7859537601470947,1
0,satimage,5,2,chi,maj,,0.9144634525660964,1.792203426361084,1
0,satimage,5,2,chi,maj,,0.8992248062015504,1.8065390586853027,1
0,satimage,5,2,chi,maj,,0.9035769828926905,1.791764497756958,1
0,satimage,5,2,chi,maj,,0.9221183800623053,1.7921602725982666,1
0,satimage,5,2,chi,maj,,0.9007751937984496,1.7953331470489502,1
0,satimage,5,2,chi,maj,,0.9066874027993779,1.8030853271484375,1
0,satimage,5,2,chi,maj,,0.9040247678018576,1.8061742782592773,1
0,satimage,5,2,chi,maj,,0.9051321928460342,1.8193845748901367,1
0,satimage,5,2,chi,maj,,0.9034267912772586,1.7959864139556885,1
0,satimage,5,2,chi,inv,,0.8926905132192846,1.7887957096099854,1
0,satimage,5,2,chi,inv,,0.9160186625194401,1.7949833869934082,1
0,satimage,5,2,chi,inv,,0.8976744186046511,1.8049986362457275,1
0,satimage,5,2,chi,inv,,0.9051321928460342,1.8006691932678223,1
0,satimage,5,2,chi,inv,,0.9205607476635514,1.7938308715820312,1
0,satimage,5,2,chi,inv,,0.9007751937984496,1.7959885597229004,1
0,satimage,5,2,chi,inv,,0.9129082426127527,1.7962374687194824,1
0,satimage,5,2,chi,inv,,0.9024767801857585,1.814046859741211,1
0,satimage,5,2,chi,inv,,0.9051321928460342,1.7963826656341553,1
0,satimage,5,2,chi,inv,,0.9127725856697819,1.8314764499664307,1
0,satimage,5,2,chi,shep,,0.8926905132192846,1.807321548461914,1
0,satimage,5,2,chi,shep,,0.9144634525660964,1.8160719871520996,1
0,satimage,5,2,chi,shep,,0.9054263565891473,1.8144750595092773,1
0,satimage,5,2,chi,shep,,0.9144634525660964,1.817786693572998,1
0,satimage,5,2,chi,shep,,0.9283489096573209,1.8026196956634521,1
